id,posterior_p_a,posterior_inv_temp,posterior_state_exploration,posterior_Rsensitivity,posterior_eta_d_win,posterior_eta_d_loss,posterior_eta_a,posterior_omega,fixed_parameter_exploration,fixed_reward_value,fixed_l_loss_value
6522f7d19936291bdad7dc2a,0.862390993743599,2.80947029706494,1.35947072690396,2.13515818955788,0.133110594285385,0.645204737323065,0.622560180014769,0.0823425813991432,0,1,1
6526e6db8f0e2069023a4ba4,0.771673816829736,10.1291882907426,0.815946713810137,1.78278478755835,0.594443682319171,0.365149201395501,0.500071372841281,0.620341492960756,0,1,1
652ab7948cb59f4c50c7972a,0.595893353428726,4.40858710022053,4.78145665785293,3.14949309329225,0.232447095068939,0.717972330960762,0.725797095077261,0.380830212257573,0,1,1
652d8a4cd08c6435db58fd9b,0.900810420846174,2.6957357079291,3.72769279751411,3.60523310399093,0.147420076534559,0.418741550780298,0.708921712946803,0.066779865916605,0,1,1
652e86d6c622d50f8f92ce06,0.631220728762848,2.22583664688659,6.21480729998004,2.43118211869845,0.185279422775934,0.498371165081309,0.729072456811413,0.263498923117209,0,1,1
6531958a74d39ace86a60bd9,0.730837528352899,11.142007608131,0.685848954007749,2.23739585011879,0.712048108837981,0.2312257144966,0.49986177569642,0.195717536241597,0,1,1
653a89a9cf6755724b6e38f0,0.943408045279348,4.12265788869628,1.45468643454479,3.09934122844695,0.468164365682353,0.517439394638639,0.167290797504152,0.0398472079873378,0,1,1
654169aa10550ea538d099e7,0.837001144553567,7.68253462183764,1.31126169148868,1.2550720078962,0.432568414064032,0.414617827512202,0.47829271011009,0.640234219912667,0,1,1
65425c4273e7913dcc795ddc,0.945326461955612,3.713106744522,2.64833680500122,2.77648149000255,0.568408011178386,0.376742828952271,0.344788405569179,0.119242130284862,0,1,1
6543ae60986d42c7abb2e78e,0.541362661463594,4.33280020823594,11.898865559228,3.2399164701995,0.777238371930255,0.184706902006743,0.611449260788525,0.804744284042532,0,1,1
654479967bcbed623a65a831,0.782038732506388,4.25904064263485,1.18768849037441,1.04729541334232,0.519653529295226,0.164006057392916,0.555905708894395,0.230309948986276,0,1,1
6544b95b7a6b86a8cd8feb88,0.923111673079948,3.75440304054138,2.11440374471395,3.09150092064327,0.610298266641987,0.400379275846816,0.606419540238837,0.170952100264347,0,1,1
65456ebc819cdd5600552571,0.705545404612146,3.09650635326464,2.69415396473735,3.3302725942536,0.308811546727876,0.158418608090206,0.776554080018418,0.156933982759362,0,1,1
654652acd5eda75680390985,0.899750945005513,1.51429253297886,8.68981638625307,3.67372944748188,0.740295651180965,0.2976222237234,0.785622294282475,0.256952822026727,0,1,1
65465ac216a26bebcc8d8b02,0.909852451477531,3.91603425216224,1.84652132587562,2.21568392292655,0.42393331905134,0.55571428625285,0.384945723119152,0.0522930487297097,0,1,1
6548bbb5d378b15bd8e187e7,0.714262623146352,1.24669782372953,4.0914405254726,2.61093964085153,0.331681641495653,0.571373443696336,0.610353594475468,0.131277342775051,0,1,1
6548f1c15e6d25e5ab40d001,0.697250022803049,2.67560755460126,3.11851729179785,2.09628354706295,0.221772680926867,0.324401127266082,0.722568746454517,0.16067369242158,0,1,1
654a430b10f03af91bcdb7b2,0.904072040892545,3.32656047839199,1.8403104802763,3.09238287547612,0.641686096188752,0.525155822761949,0.550264753973614,0.0986615290534237,0,1,1
654e8ea6a71150429fcee0d4,0.89543859037169,5.97981741097472,1.75983798124111,1.88911423935972,0.518044089857595,0.0912457351551881,0.068820965967568,0.0117820793113338,0,1,1
654ee481fcc1748009be867c,0.656186482263235,4.73115782011038,0.753142333855668,0.88745454383602,0.452391614962623,0.189491784062121,0.530639264676359,0.317272250825585,0,1,1
6550ea5723a7adbcc422790b,0.897248116338919,6.84412767697993,1.92060201398894,1.45250547638725,0.240185935468447,0.257777522374671,0.38816763475522,0.0448336398546884,0,1,1
65550ef99d149b5052b6d924,0.719995543995971,2.96200248176893,3.96153987290973,3.18882457093644,0.272434193846551,0.738586259428606,0.799036967518484,0.172983681080353,0,1,1
6556a01177d7a552a0819714,0.843266859593516,3.54617154373738,1.32943408600193,2.88067715684032,0.548346922765553,0.550451401838835,0.650401176684946,0.141050635944044,0,1,1
6557311b0fd795ca70b212cc,0.701111616980591,4.89776166705497,1.40239503209214,2.17030083850196,0.653005950050128,0.236837120306092,0.617671787845308,0.30604010343763,0,1,1
6557ebf8541bd32382739c1a,0.705484425213764,2.72934709967807,3.25395113763494,3.64418079905065,0.693914239754992,0.207831638207758,0.692619691787452,0.146331468137519,0,1,1
655a655f62fde845d4789149,0.614081798244029,2.38662787671411,6.80207481226592,3.51021862745108,0.185751454430271,0.707815594623029,0.764509178459128,0.268362816582235,0,1,1
655be887bea58a8fa4cc9a48,0.92319599648126,4.30444420603326,1.45662212901148,3.02437619353166,0.455709037821066,0.665876307816227,0.171487119042484,0.0231564040993577,0,1,1
655f8edb8b128e01321fbf88,0.613192675897673,4.61075950807738,5.89848390817679,3.36018798605426,0.579378189247907,0.79789028074841,0.733273387727411,0.612185913823998,0,1,1
655fc6a4919a4ddb98818d10,0.804592886015698,10.5196286817642,0.815373809858512,2.85296413131021,0.676319839939025,0.12537635492818,0.49860752864366,0.143734685750474,0,1,1
65627c72163e4c5a24c985fc,0.603284324818335,8.35130293755054,4.08580943112681,0.693307443048041,0.488427216361644,0.371942647664913,0.516471959295947,0.0576122090965287,0,1,1
65634fb1ae9f62c99fa4ea1b,0.688072596452411,3.09294925781843,7.2437872073884,2.90908263207554,0.3187459593535,0.18444896683625,0.417479631840077,0.102702547450706,0,1,1
6565f2f48b9c168ae6c249bc,0.866799499713145,2.65714417148554,0.984635795112161,2.87348377633403,0.18150035478712,0.516817892016342,0.569261007994554,0.0413700470142846,0,1,1
65674d4267c6b5f436246057,0.814458157675234,2.62469734674206,2.68356061134299,3.34516768375666,0.761873836117915,0.515548671677822,0.688255522620702,0.0966333486000149,0,1,1
656cbe939b8a5cc866d7ccd2,0.917618465884583,5.52633649154742,1.49333425057386,2.34938789555318,0.678732845545367,0.347356709790295,0.16825641915884,0.0205357781269236,0,1,1
656e57a72605815bfb770fd7,0.858697762694693,5.26799576139985,1.21583479751407,1.64433106412124,0.288373350833529,0.56772589808131,0.0585962725354867,0.0058945137248412,0,1,1
656e8efb6e6610ae2d831f07,0.783146994225842,4.20398318624427,0.658120048287893,3.582946589187,0.788234584150859,0.358828157778634,0.512465840984082,0.60045316040813,0,1,1
65761328646d5bb2adf235d4,0.598758229674027,4.59422517564076,5.02308609252072,2.81582405970292,0.166240487458097,0.751114569518704,0.725600179054397,0.50935902958018,0,1,1
657a5182376b4cbf1cc18bb0,0.917144094914233,5.15733595565094,2.34255283962981,1.10094049940702,0.874174768069628,0.0524994828268385,0.752009637650844,0.0253163670336148,0,1,1
657a6ecc62c29be44b207d5d,0.661702992804163,2.86009377799505,4.78624091569563,3.49465444512043,0.289313827567327,0.510027921840282,0.76211874578412,0.127287437269524,0,1,1
658050b8b9967cdee12d906d,0.815284379370463,5.66834111399898,1.75313941535871,1.76677994457235,0.378846557923351,0.159300569465617,0.408365030999369,0.0366182344459827,0,1,1
6584799f35ef411a8fb9fdb6,0.577030828624633,5.25697492547877,4.90000539329167,1.36552968424194,0.309570044520627,0.665927751410835,0.692711367809511,0.337226441965996,0,1,1
658f8c50f489cc904ba56539,0.891616942910644,2.19942203193261,5.98274557853515,3.334725926388,0.49467424480433,0.345288532761573,0.81191791553761,0.197246727983719,0,1,1
65941a31ef6259a83e91c5e6,0.935932480468275,4.80728478556465,1.47379327403622,2.82901302204729,0.42118934723882,0.578052576768903,0.286072943227974,0.0425207125814584,0,1,1
65959a63cb30f7348aba06f0,0.632727114009942,4.74081202215026,6.37890063072091,3.25509990662899,0.35932021127347,0.397224970691942,0.790097942178207,0.308222726192801,0,1,1
6595e3b4dc9090390e4edb5f,0.952548821573732,4.62476052912337,1.49653445824094,2.91081043866108,0.446189445790326,0.497596766733746,0.407659550293965,0.0616187700499285,0,1,1
6596c3663bd4674351a26eb8,0.735096510829348,2.85850103618882,4.54884129531904,3.32967017298794,0.170532975091601,0.530097799409582,0.754728225043607,0.109672423395319,0,1,1
659ab1b4640b25ce093058a2,0.668689454446133,3.72644523954353,3.09175818722893,1.87444072191005,0.0976842397216126,0.420479765033606,0.562499385204499,0.105666864725483,0,1,1
659af325b14ee5c28bf4cb01,0.928186765442208,2.41321330032922,3.10555031348542,3.02347474957558,0.74416748060913,0.601868348797903,0.76786008855525,0.0350045823908719,0,1,1
659b6f2675eef229eb252803,0.868306978586213,5.55957231600632,1.22869774377114,2.20149262532775,0.687977024139757,0.444014892390198,0.498837806183085,0.0153649388263517,0,1,1
659cc63ff59c72a20e2b7688,0.667675017358345,4.17004315226503,4.23009061475476,1.87516705668809,0.418732371625526,0.193531654756815,0.722038632606198,0.0961119237951941,0,1,1
659e3309ae35db2b1664bf89,0.836003041345088,3.06432882058518,29.2200873040094,3.48494930044338,0.261167193211434,0.340695662600329,0.658354621570737,0.0642044708595868,0,1,1
659ff88e8fa0b4623885a335,0.864642403385638,2.89422567083633,10.1307986624491,3.10305427351287,0.370013426879947,0.480953790918565,0.829648151235826,0.193764190676234,0,1,1
65a5a87fe936f1776eb3510a,0.574738882318288,4.35318937097606,10.0343976027556,1.21376228859187,0.479834544827085,0.0643754450900891,0.670024706174847,0.785512962788684,0,1,1
65a6b5545eb21fadd5a5c81b,0.872302481590065,4.26339274687524,2.0873706719356,3.603358238769,0.399388498645843,0.299769627892779,0.719920211813698,0.0685909519856802,0,1,1
65a705f6ddbf9042d8d529bb,0.936761694278201,3.41170677181007,1.93233722942536,3.46000295476323,0.348459422455886,0.628581882862781,0.438041743243746,0.0564668325604209,0,1,1
65a94e73f78666b2020dbe14,0.771921320650132,6.55710643382192,2.97220589490644,2.12068015299596,0.134438079947155,0.113881169324095,0.18849614628616,0.0257356017071757,0,1,1
65a970d338d019f9bed97914,0.94585471567525,3.35789250487799,1.95613004945796,1.72997176336193,0.336359351940144,0.443433932573186,0.0957414745925971,0.0085972659901916,0,1,1
65a9b49e86480523ab92490f,0.927347241032992,3.72524452609944,2.1240631743307,2.93410636265324,0.712686988651481,0.137534179165182,0.144222520454721,0.0256651218622086,0,1,1
65a9bb664ad821540cd86643,0.773232712255767,3.47339503129044,2.97348217286553,2.24672800717236,0.164656180049983,0.206977016343451,0.604093646238081,0.0920459493630582,0,1,1
65aa05ea799f4e8ebe4ddf5c,0.737522102845138,7.02194078659645,2.23130603538521,2.58365128756467,0.731163608403149,0.131240403973971,0.63996439125347,0.228106430537637,0,1,1
65aa881151a8be31db30d17a,0.941060686211564,3.16041459075558,2.7493004943758,2.70166540667447,0.492827125837735,0.455152557958805,0.0742588377014999,0.0185703999642074,0,1,1
65aaa37569b28e0c980ed6bc,0.910095564463023,4.72870497958556,1.10494627200231,1.36478154069777,0.706424660777263,0.385276718566603,0.34992085070618,0.0162705262373559,0,1,1
65afa8b1f593e35573960cb6,0.854794854685916,5.59916011217743,1.73898974101975,3.16665873471086,0.165948570606109,0.245327376559763,0.0755440131587503,0.0098078773472341,0,1,1
65b549c67c7791499c09f8a2,0.597960467329185,7.12073944664138,5.34432829293455,0.81735932279757,0.733117048467285,0.150546293004322,0.653904331276657,0.224601372160807,0,1,1
65b811a351633575b868ae21,0.78511723122488,5.42424843732874,1.69160660240207,3.19177497249217,0.694188673911757,0.5877979283577,0.719286198875448,0.260513437675831,0,1,1
65b83cd504dcc08170f2343b,0.860722621964779,3.64103674368832,1.3006449191132,3.15270383286021,0.135625826132365,0.586654977027461,0.574962649401672,0.0268905022056213,0,1,1
65b9039cb7246a1633bc0a98,0.564032366844369,5.71250700676056,9.011964488309,1.14830210615262,0.492023894685689,0.530526711091836,0.72743600055931,0.325699067365202,0,1,1
65bba44939d73079f7d2a59a,0.927904486936686,6.03664747276458,1.44015719683226,1.12871085809145,0.463092985670567,0.527713251703419,0.244244748136266,0.0362312270444125,0,1,1
65bd4eb549b019b9990328dc,0.642251752919645,5.42591306224179,2.35031716013085,1.5669348234173,0.498865767484806,0.542787780219367,0.700044421977786,0.239059837523469,0,1,1
65bf988fde82b668f87bc037,0.615042047872047,4.41774367840854,3.42613461959874,1.53618830640079,0.572490911113577,0.315702381143649,0.706221716725422,0.165233417970293,0,1,1
65c0f119fa8fd299fde6b9e2,0.762373167741135,9.23190209416507,0.800299837313171,2.41684036702622,0.524583627557278,0.501172023811997,0.500235386094373,0.296028564499753,0,1,1
65c1126b379ff4faa4eba30c,0.725916670911919,4.98398150748098,2.74296797878124,3.58665973760696,0.188751016402964,0.328789671652247,0.601719775373952,0.0430328011712651,0,1,1
65c1d15018dd984dec38f4c3,0.934622651944862,5.95247342538583,1.24377544387393,1.62115311067399,0.351354654057731,0.724133317325238,0.0880455594832874,0.0206692793844092,0,1,1
65c243c37e0d77ca70ee030e,0.734736363105666,4.1814518298898,2.79016335039559,2.03274917165399,0.413604474537482,0.542405150737148,0.688160157757096,0.0843295140845396,0,1,1
65c25cf77dca9d7ca7d9ebdb,0.770403770952407,5.15715398443668,2.07707075864069,1.06252786215796,0.596876735096917,0.273227071299309,0.548356979594878,0.0911668398500351,0,1,1
65c25e3de8b230c294f2b32c,0.828078775782833,2.75319299216678,2.99435266820098,2.65177211051656,0.439674791271066,0.415036736582587,0.577954495611472,0.0909165398817111,0,1,1
65c26e8407c01d7f38da9858,0.554260974401579,3.979197420589,7.51831433952211,2.70594249483292,0.275552188328259,0.556603205800161,0.620828615422031,0.351979445695517,0,1,1
65c3a122f00056edea1e17d0,0.822131121044981,3.12963969787048,2.2849863384819,1.67349845139581,0.195088257455356,0.476781212976799,0.759044458536428,0.191375122434743,0,1,1
65c783e5704051956c8ff924,0.8543139915787,6.32866960909731,2.26769076263158,2.11353603697725,0.267753319647024,0.0760867381664346,0.439432846788698,0.0356281227707238,0,1,1
65cb0f21257c8a98f470bb5d,0.933468727266646,3.32901448898691,1.89242466423669,2.59096999153167,0.766272144776721,0.655208587229451,0.0642129728575827,0.0111384337821956,0,1,1
65cb8d0c2b10d0130f6ebaf0,0.867764327915962,3.92821254942971,1.27574808978126,0.898128298312613,0.413100217194468,0.203783173042239,0.541822812744337,0.083810548349409,0,1,1
65cba761b3d48a22dfc65d2f,0.922553355986087,2.81062094146889,7.19402831760863,3.27033171486593,0.0824079682539523,0.200604042465451,0.798353176457857,0.0611115101273737,0,1,1
65cc041f70b1949ced29d0dc,0.587833799267216,4.05478558332149,10.197989839206,1.975870849438,0.524846873024168,0.656519680387644,0.664417675128969,0.860072207307607,0,1,1
65cd5b72f200e9541dc051f7,0.756083216385758,2.27850154000443,3.96394681690528,2.84287461500137,0.489804058435871,0.184118866984924,0.697744568000681,0.0582934587677099,0,1,1
65ce6e580ff7827d2f4d5145,0.534098629286395,5.20206904548686,7.59122147196388,0.782273220091891,0.192932558276164,0.0684044588325871,0.596096587823353,0.750210862341861,0,1,1
65d306f8b16eb5011ccb2025,0.694461081719889,2.62360037214508,3.63858327696326,3.27009994482657,0.527393422624578,0.326779010115119,0.592631925350207,0.138772426287226,0,1,1
65d3b304d331a798368e0595,0.698321985618657,3.52572453826536,2.2349979237847,2.31312068406943,0.182454265965981,0.404339327641238,0.622647970109073,0.0443013870006264,0,1,1
65d594b4198b2fcc568946bd,0.829231893465737,7.22604018039923,0.948448369129547,1.00853005778379,0.651055524994542,0.422710744525292,0.473445900795633,0.210531788217364,0,1,1
65d62d6afc0dcc5b81ceff41,0.714216636502002,4.04501604771945,1.78679818236554,0.900957709455783,0.381655387667072,0.465150050802913,0.525724588987533,0.329883685748274,0,1,1
65d8fa2941e5a23c0bd0fb87,0.532697504310565,4.06952541134717,10.5178499536513,3.12900392663135,0.512046651571723,0.504237154215517,0.74673965791459,0.321138334195093,0,1,1
65dcddf73df41cde066da638,0.862328962549672,1.93140924289441,5.90030927533177,3.94141483453996,0.273174534041107,0.300901254690031,0.742429549629748,0.0812750609257154,0,1,1
65ddeeb544845c2ca218d3d3,0.663458343711987,4.67244795022568,2.35190126769549,2.03080883022259,0.657990574805207,0.365423062612626,0.698930910935595,0.28697050486819,0,1,1
65df45b4b6c4eeb9240e1603,0.96728719739521,3.64512290784688,1.68211404372803,2.02978684236282,0.363032514879822,0.305985664638106,0.0438898525310867,0.0063108611345248,0,1,1
65e2cb31fb9eabd44a2febbb,0.951189655244738,6.8703591294702,4.95269207307092,1.88793114531789,0.238737382168614,0.499663808962659,0.0606894224942872,0.0097819528750087,0,1,1
65e33239b5fa3ca93950aa67,0.659628520787187,6.70959845712639,0.695596310757343,0.819793368270723,0.472225468024902,0.0738325222104259,0.499391708862179,0.280012236284455,0,1,1
65e36d287b3844081e1f9613,0.916189606627913,3.76675049941341,6.46621998534188,2.72598114057954,0.532969721769793,0.645098633961375,0.0452182826241475,0.0222554639171822,0,1,1
65e3c99ff63caa042aac8883,0.954946280961453,8.39141236144359,1.02604215701762,0.540997543843299,0.463009502921513,0.627770542119394,0.142549329153257,0.0092651507312186,0,1,1
65e5a88bbbf79d273413f88a,0.886025850480693,7.27435042941675,1.79521944591169,1.36778140086467,0.717778892936617,0.245088533497461,0.524726167571048,0.0588603276593348,0,1,1
65e686420ea25196de9139d5,0.879350487976394,4.52784605868616,2.8154649748843,1.69881444871291,0.626458630154114,0.374322889124667,0.284355849051565,0.0303613464051241,0,1,1
65e6a469e82dc3feeeda4433,0.664896891528247,3.86767001892521,3.26047083093645,2.38225094077181,0.530921292256233,0.552288693818469,0.695232264059835,0.200818984702257,0,1,1
65e84adb6f06957a658f1f25,0.719878500740799,3.73072486880364,1.3341655581173,1.18968024306186,0.165645707598326,0.540115772328705,0.645698204055556,0.128393410551573,0,1,1
65ea312e53c37b2a17c138f9,0.926087759581885,5.44501257348559,1.58507317519782,0.99222129669326,0.775970830011148,0.15910308181566,0.0953249533368352,0.0183326705416581,0,1,1
65ea679d293a5eb3dddd5ffc,0.93702661750585,3.28306034623684,1.74891151385049,2.26484582618419,0.270259381495868,0.592708095190556,0.124542560116516,0.0199626522812741,0,1,1
65ea6d657bbd3689a87a1de6,0.906078290326949,3.76066384651507,2.33164328790501,3.36594717124604,0.470002644136251,0.442676433798013,0.821525953985117,0.101248995320232,0,1,1
65eb230ebabf00edfeb036e6,0.704033342484885,7.0900697136937,0.669042765451469,1.0932304807222,0.26951487712463,0.0784270643719927,0.499600365706582,0.589643350899372,0,1,1
65ef7e2a7204e54dcdbc3f66,0.854663407645659,5.59368117541109,1.65719280942487,2.41668990367568,0.761857866271206,0.237594281916542,0.466231121034831,0.598166756597203,0,1,1
65f03cac071873738667ccbb,0.805928870856271,5.53971856093813,2.42803641137155,1.465748011209,0.0710750050425293,0.123586602785794,0.314545908193682,0.0555043182957112,0,1,1
65f0405b36b8d4bfa1eb9637,0.592755182481597,4.02806734766697,5.60653150985665,3.42039704843228,0.77406565043023,0.28824499647291,0.674128636172099,0.482425412967413,0,1,1
65f0677c96375d7ff6595772,0.542342617335151,2.00907789717316,17.3588199915314,3.151524041028,0.360291789065383,0.148806517141057,0.863502366456156,0.0267165153628776,0,1,1
65f08eae7bdd2ad480e9c841,0.816458137964593,4.32823255340748,1.71217989224508,2.71269082922316,0.505262769156732,0.574105040142789,0.199803889334396,0.0329400348087569,0,1,1
65f093e8f2d288f322978ea3,0.52454425757813,4.96085714033653,7.47183204099474,0.800365667457313,0.549936111641338,0.199070435157217,0.684038020237878,0.501411909120482,0,1,1
65f11794f02cbf5b0acb34b0,0.603910965279614,3.66838723963852,6.58046975776696,2.50618392609288,0.584024762749001,0.267825976786233,0.76211199435216,0.220429913144131,0,1,1
65f13f3a0c0f671ce997c223,0.928832427391866,3.98650746071881,1.22988338894113,1.95070571741586,0.390596784375925,0.366560507131148,0.353141148131705,0.0858152544820484,0,1,1
65f2ae114ff6eaf05df92566,0.840062384134937,6.2977694424374,2.1324368434642,1.72109522036658,0.655225875240451,0.252614972400625,0.218345093706433,0.0139790222057747,0,1,1
65f333c755d191fcd18fa279,0.622443207170811,3.30657747156696,12.6700326395036,1.39965567006155,0.693023950134903,0.180294909611348,0.669043692685676,0.813319972902527,0,1,1
65f33586e630ca372dfc96f8,0.956344206151379,3.40762215762086,2.44888345502495,3.30943165461211,0.554880834783054,0.155598247692601,0.0388497201548493,0.0107850242145272,0,1,1
65f335ba737e19c6aad352aa,0.665996618894254,2.38442461005993,4.68584800933215,1.56398695535979,0.192135847468536,0.563505553888906,0.720538351948741,0.204023048961967,0,1,1
65f33a30a74da39eb0a21835,0.656673795977416,2.33707963456064,8.92953610989811,3.74606184046091,0.121724475470526,0.304051637679298,0.593917565417922,0.0521924341851285,0,1,1
65f34d32d899ea4fd6d6197b,0.853654048112522,4.24128124102944,1.58125375746578,2.09871357905294,0.564267408526421,0.451502513703002,0.593108042348755,0.0472536461109537,0,1,1
65f3beac5e96144b7402ae9c,0.9361888293081568,3.7313737296144,373.25157279056,3.15030937085483,0.175932027245651,0.558248162945527,0.443303615611416,0.0217582305314562,0,1,1
65f4ab7884f8411c9e11a34e,0.951132163843086,2.80031866807488,1.61602952261365,2.247411214,0.290718696395033,0.207973421419905,0.0647321321607509,0.0126242184775936,0,1,1
65f4b1857f5b498314e118cf,0.854683212392178,2.55730932231136,2.87139663430305,1.45106595440642,0.230909405831338,0.412457542828879,0.356351995543994,0.0801824540668028,0,1,1
65f4e1f8008a169d7ecde720,0.929393405903122,5.10484769442887,1.82329452379078,2.45609218834232,0.521435533397036,0.536398472181652,0.311834613137187,0.0226333429458451,0,1,1
65f5260e1b19a041bbde0f54,0.641312673733749,2.27425926319619,4.7665300578848,3.35686762730668,0.512011327938716,0.6212615491085,0.756960936823394,0.326166047817311,0,1,1
65f58b399426c824ebce27ce,0.679433129314407,4.62417184788724,2.7349777792503,2.25712342193357,0.273847520868979,0.282342828534049,0.673263358694875,0.0884714266388401,0,1,1
65f7c77cc240bb287a4a0dab,0.792266160521404,3.03919825626128,1.5052013530847,2.69390170760046,0.479640720835826,0.53749260275652,0.692787236530097,0.16967940866547,0,1,1
65f85564dbfd935f4f68d062,0.935140365514027,4.81669214819911,1.85178107379186,2.84657256432435,0.191282447081845,0.554610884825205,0.145155742020534,0.0275808828346852,0,1,1
65faa015b08626882ddef940,0.640014340399517,6.65817718357128,0.751275411267882,1.33354914492897,0.109098941612539,0.0373996319638207,0.498660814309504,0.259174311309126,0,1,1
65fab2896bb1445ad3abf39b,0.671362952942698,4.70272441867061,3.38205762458513,2.78762980309707,0.175054347474338,0.657862313297993,0.762771194108198,0.130978167694902,0,1,1
65fab55532461b0eaf2236b6,0.776298194277599,7.59014243242117,2.44820988635049,2.58623960918138,0.0692956253147285,0.0867489810103206,0.0538611666466571,0.0073333775244623,0,1,1
65fabcadbea8447f5c937935,0.648447868688942,2.55982559030952,7.52555553649162,2.53342906114586,0.32453548455101,0.225502545785857,0.740021866443557,0.263328851499521,0,1,1
65fad673a546ab14baf2f8d3,0.645764578023986,2.09191138568739,4.4195133198755,2.8436324086099,0.369042507774662,0.356786466920728,0.77625777114853,0.0670657349416931,0,1,1
65fae6b84fa6b3101d2ca4b1,0.763160843281328,3.22732716072719,2.05961260481838,3.14239555475297,0.267491509747671,0.574671736778781,0.521742529604159,0.0507394545705906,0,1,1
65fafec03bcc45eef533814d,0.558678990096639,6.01457890902352,5.24138740998242,1.24638169631684,0.084105431648769,0.27771663171801,0.719119571418262,0.413114536165808,0,1,1
65fb06f7968577006d9665c4,0.768646420163045,3.93382622680622,1.24850701811612,0.932830539640289,0.0798287723160509,0.221809845926235,0.474347510294549,0.540276557337024,0,1,1
65fb0cd08626e511f3eafccb,0.58115009440972,4.24655940916078,7.70676852208415,1.50438168079039,0.663554767791353,0.29590103526271,0.747041734203792,0.122451278034768,0,1,1
65fb1b3b8d6f60e342ea6b1e,0.711037151242241,3.1711972573581,3.61132166277113,3.26373558755634,0.455816112528635,0.0885198502331565,0.568693250884905,0.0546623460475345,0,1,1
65fb5f438050e2495c957083,0.958349967306721,3.39730744555903,1.81315157596395,2.28351561678955,0.303362752786116,0.50525548576866,0.0671564570082982,0.0096169520602774,0,1,1
65fb8ba703fee27775bdc9bf,0.906699448286211,2.00747284099804,4.53535598991074,1.58260787464102,0.510734606481833,0.430726734998601,0.0497922324088452,0.0116313875651986,0,1,1
65fbaa1758417f3f6d7b1d84,0.934287808624664,8.09625262181379,1.34597385915016,0.377611896908931,0.61761997375948,0.266513824608441,0.0572448646912534,0.011236444152066,0,1,1
65fca331fa0a2eaf667d9318,0.648490601236032,5.66669469170391,0.896757745448163,0.7198487484587,0.53727028447702,0.260344064022246,0.512299307677587,0.646442078367938,0,1,1
65fe5444cc257c70f668d2a4,0.827383886739812,4.054060667799,2.24735211829721,2.06455423004264,0.598141368520431,0.313661197374318,0.189536730768196,0.0271174969165801,0,1,1
65ff24005c028050281d3f17,0.59186643757781,4.22845626033469,7.8717066401511,3.76323042292712,0.649689242071449,0.766428696781583,0.641562965011572,0.76048855116116,0,1,1
65fff06c5c541d3b70810910,0.684614134753826,3.69728543313217,1.72392782198793,3.13966780093982,0.235042518395979,0.713141428630109,0.729202608277148,0.113504618447772,0,1,1
66019ab0b3f2821605b1a028,0.65682487029196,3.96420264225052,4.99551685066109,3.19985633430906,0.146941130124829,0.615993170513602,0.736834500207575,0.179246397964609,0,1,1
66034de136822e2d301c3796,0.763816165611257,9.34699880090328,1.44408718113374,2.48295449136798,0.704921547843068,0.316114449984844,0.575870816800233,0.130120450928737,0,1,1
66043493d2699f223f6300c9,0.642575005614463,2.7969735879659,2.12921724904803,2.0952441983855,0.288193529696422,0.665040407817657,0.681716712500115,0.123383853370709,0,1,1
6604722ff70cdd65875e2c6b,0.946214783434815,3.53876520324481,2.68226734795281,2.55339524007845,0.313860139876594,0.350184886141017,0.150331199479286,0.0393182720568163,0,1,1
66049694dfb8828a8f3dce70,0.591182333336222,5.5929909077722,3.8460954052226,1.86471937818248,0.605767446680419,0.308340762894749,0.676649427522638,0.120037362008385,0,1,1
6605c2254e87083454b26f9c,0.80172419269704,3.35090338680855,1.81414032947188,1.48741664872274,0.566988085185816,0.161423111305036,0.536102871200574,0.0893767121777732,0,1,1
6605c7c89ba2e71bdfa91861,0.942757910069943,2.24384602246259,7.53967339076536,3.39075130321073,0.251117305750692,0.518591220633347,0.756738572486954,0.0163873324014638,0,1,1
66060f19dda14ccd05dfcef9,0.888162769113147,5.27850323893778,1.73619820082236,2.98125880098324,0.060319891741706,0.167049835892147,0.069399058234528,0.010317723103693,0,1,1
6606c9df5ec3096c96b16d5e,0.915728716274324,2.96709995567423,1.7097926408925,2.06503461732204,0.30487607552506,0.631867498890636,0.357910630650191,0.0154461499309116,0,1,1
6606f15e0998a345a03c66b3,0.840819516017027,3.94707624306968,2.05203743583906,1.3717867772079,0.384949984536869,0.234283427149223,0.723878190479939,0.171589374839877,0,1,1
66074f7cb655db9adfae591b,0.59401332685132,4.57472130289801,4.46736943533662,3.24495520283138,0.689660114372125,0.384924345077321,0.700655141013739,0.273238181297036,0,1,1
66088b078ff8518336021b26,0.692621041565436,4.87462918334152,0.633844394277371,0.790238287278907,0.512289586259207,0.0616175831428902,0.525628399325532,0.155861324712918,0,1,1
660982bb12941e7442c18325,0.722473025769196,2.99747456420308,2.3302408186573,3.95013220884455,0.682221947405712,0.725044398795853,0.752886896340864,0.310775001520964,0,1,1
660af0dad94118b7a229a48c,0.909732142941861,3.43965193335313,1.62511064320582,3.5696745077876,0.194270684940033,0.369228009960827,0.374861326587884,0.0313220892063617,0,1,1
660b0a4be5b321afb0d56a71,0.940719319727719,3.89178627213454,1.38016726970754,3.22758023457628,0.27596702946738,0.633633324250443,0.0874470633284472,0.0148489769226896,0,1,1
